magazine_id,data_article,data_external_id,aria_label,lang,tag_name,class_name,page_number,url
114,2193719/2/1,_2_1,2025,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/114/pages/1
114,2193719/2/3,_2_2,2025,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/114/pages/1
114,2193719/4/1,_4_1,Vil ikke høre om Donald Trump,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/114/pages/1
114,2193719/5/1,_4_2,Donald Trump tusarusunngikkaat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/114/pages/1
115,2198295/2/1,_2_2,Inunnik isiginnittaaseq alianartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
115,2198295/2/2,_2_3,Sørgeligt menneskesyn,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
115,2198295/3/1,_2_1,Peqquserluttuliorsimasutut pisuutinneqartut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
115,2198295/3/2,_2_4,Skyldig i bedragerisag,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
115,2198295/4/1,_4_2,»Ikke godt at tale i øst og vest«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
115,2198295/5/1,_4_1,»Imminut assortuuttunik oqalunneq pitsaanngitsoq«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/115/pages/1
116,2202868/2/1,_2_1,Qarasaasiakkut pissuser issaa r neq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/116/pages/1
116,2202868/2/3,_2_2,Digital ordentlighed,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/116/pages/1
116,2202868/4/1,_4_2,Ro og uro hos veteraner,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/116/pages/2
116,2202868/5/1,_4_1,Politikkeritoqqat akornanni eqqissisimasoqarlunilu eqqissiviittoqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/116/pages/2
117,2207432/2/1,_2_2,Namminneq kajumissutsiminnik suliaqartartut inuiaqatigiinnik napatitsisuupput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
117,2207432/2/2,_2_3,De frivillige er r ygsøjlen i samfundet,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
117,2207432/3/1,_2_1,Toqutsisoqarneranik suliaq Nunatta Eqqartuussiviani suliarineqassasoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
117,2207432/3/3,_2_4,Voldsom drabssag for landsretten,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
117,2207432/4/1,_4_1,Tuniluunnermiit tassaarsuarmut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
117,2207432/4/2,_4_2,Fra epidemi til tsunami,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/117/pages/1
118,2211965/2/1,_2_2,Qilammiit mianersoqqussut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
118,2211965/2/2,_2_4,Advarslen fra himlen,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
118,2211965/3/1,_2_1,Kalaallit Nunaat aqqutissiuisoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
118,2211965/3/2,_2_3,Grønland viste vejen,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
118,2211965/4/1,_4_2,Når mikrofonerne slukkes,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
118,2211965/5/1,_4_1,Mikrofoonit qaminneqaraangata,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/118/pages/1
119,2217445/2/1,_2_2,Piviusorsiortumik naligiilernissaq anguniarlugu alloriar neq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
119,2217445/2/2,_2_4,Et skridt mod reel ligestilling,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
119,2217445/3/1,_2_1,Politiini arnat amerlanerusut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
119,2217445/3/2,_2_3,Stadig flere kvinder i politistyrken,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
119,2217445/4/1,_4_1,»Nunaga sullikkusuppara«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
119,2217445/4/4,_4_2,»Jeg vil arbejde for mit land«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/119/pages/1
120,2222035/2/1,_2_1,Timersornerup nuannequtai,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/120/pages/1
120,2222035/2/2,_2_2,Søde sportsmelodier,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/120/pages/1
120,2222035/4/1,_4_1,Peqqissutsimut uppernarsaatit suliarineqartarunnaarput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/120/pages/1
120,2222035/4/4,_4_2,Helbredsattester laves ikke længere,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/120/pages/1
121,2226581/2/1,_2_2,Qinersisinnaaneq pingaarutilik,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/121/pages/1
121,2226581/2/2,_2_3,Den vigtige stemmeret,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/121/pages/1
121,2226581/3/1,_2_1,Berlinimi natersuaq aappaluttoq pisuffissaq aamma tusaamasatut atsioqattaarnerit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/121/pages/1
121,2226581/3/2,_2_4,Rød løber og autografer i Berlin,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/121/pages/1
121,2226581/4/1,_4_1,Naapittarfik – inuppassuit naapittarfiat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/121/pages/1
122,2231101/2/1,_2_1,Qinersinerup kingor na inuuneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/2/2,_2_4,Livet efter valget,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/3/1,_2_2,Nannut tuttunik uumassuteqarsinnaappat?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/3/2,_2_3,Kan isbjørne leve af rensdyr?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/4/1,_4_2,Suliassaqarpallaarujussuarneq nammanneqarsinnaanngilaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/4/2,_4_3,Arbejdspresset er ubærligt,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/5/1,_4_1,Aningaasarsiat appasippallaarput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
122,2231101/5/2,_4_4,Lønnen er for lav,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/122/pages/1
123,2235632/2/1,_2_1,Qinersineq qaa ng iut er eer poq – taava qanoq pisoqassava?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/123/pages/1
123,2235632/2/2,_2_2,Efter valget – hvad nu?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/123/pages/1
123,2235632/4/1,_4_1,Allaffimmut teqeqqumiittumut aqqut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/123/pages/1
123,2235632/4/2,_4_2,Vejen til hjørnekontoret,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/123/pages/1
124,2240201/2/1,_2_2,Aalassassutigineqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/124/pages/1
124,2240201/2/2,_2_4,Oprørt hav,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/124/pages/1
124,2240201/3/1,_2_1,Ministeri aamma sillimaniarnermut siunnersorti Kalaallit Nunaannukassapput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/124/pages/1
124,2240201/3/2,_2_3,Minister og sikkerhedsrådgiver kommer med til Grønland,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/124/pages/1
124,2240201/4/1,_4_1,Rekortileeqqittoqarnialersoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/124/pages/1
125,2244710/2/1,_2_2,Sila eqqumiitsoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/125/pages/1
125,2244710/2/2,_2_3,Det mærkelige vejr,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/125/pages/1
125,2244710/3/1,_2_1,Ukiuni 30-ni imigassartorpallaarunnaariartuinnarneq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/125/pages/1
125,2244710/3/2,_2_4,30 års nedgang i drikkeri,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/125/pages/1
125,2244710/4/1,_4_1,Kikkunnut tamanut sakkortoqaaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/125/pages/1
126,2249331/2/1,_2_2,Ukiut hunnorujungajaat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
126,2249331/2/2,_2_4,K nap et århundrede,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
126,2249331/3/1,_2_1,»Misilittarneqassaagut«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
126,2249331/3/2,_2_3,»Vi vil blive testet«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
126,2249331/4/1,_4_1,»Pingaaruteqarsinnaavoq«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
126,2249331/4/2,_4_2,»Kan spille en stor rolle«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/126/pages/1
127,2253978/2/1,_2_2,Meeqqat pillugit oqaaseqartartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/127/pages/1
127,2253978/2/2,_2_4,En stemme for børnene,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/127/pages/1
127,2253978/3/1,_2_1,Kenneth Høegh issittoq pillugu aallartitatut toqqarneqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/127/pages/1
127,2253978/3/2,_2_3,Kenneth Høegh udpeget som arktisk ambassadør,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/127/pages/1
127,2253978/4/1,_4_1,MIO-mi suliunnaartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/127/pages/1
128,2261855/2/1,_2_1,Ulloq nuannerluinnartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/128/pages/1
128,2261855/2/2,_2_2,Den perfekte dag,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/128/pages/1
128,2261855/4/1,_4_1,Sooruna utoqqarnut naalakkersuisoqanngitsoq?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/128/pages/1
128,2261855/4/4,_4_2,Hvorfor ingen naalakkersuisoq for ældre?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/128/pages/1
129,2266325/2/1,_2_1,Sila naalagaavoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/129/pages/1
129,2266325/2/2,_2_2,Vejret bestemmer,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/129/pages/1
129,2266325/4/1,_4_2,»Vi har så mange fantastiske kunstnere«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/129/pages/1
129,2266325/5/1,_4_1,»Eqqumiitsuliortutsialappassuaqarpoq«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/129/pages/1
130,2270161/2/1,_2_1,20.000,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/130/pages/1
130,2270161/2/2,_2_2,20.000,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/130/pages/1
130,2270161/4/1,_4_1,Paasissutissat atuisunut tunngasut pisariaqartinneqarput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/130/pages/1
130,2270161/4/2,_4_2,Kundeoplysninger er nødvendige,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/130/pages/1
131,2274609/2/1,_2_1,Naalakkersuisut ukiarseeqqaartariaqanngilaat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/131/pages/1
131,2274609/2/2,_2_2,Naalakkersuisut må ikke gemme sig til efteråret,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/131/pages/1
131,2274609/4/1,_4_2,Penge har ingen værdi,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/131/pages/1
131,2274609/5/1,_4_1,Aningaasat naleqanngillat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/131/pages/1
132,2279193/2/1,_2_1,Missingersuutit ikittunnguit atorlugit peqqissuunissaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/132/pages/1
132,2279193/2/2,_2_2,Sundhed på lavt budget,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/132/pages/1
132,2279193/4/1,_4_2,Vi går ikke i seng mætte,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/132/pages/1
132,2279193/5/1,_4_1,Qaalerluta innarneq ajorpugut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/132/pages/1
133,2283235/2/1,_2_1,Nunarsuaq inunnik inoqarpoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/133/pages/1
133,2283235/2/2,_2_2,Verden består af mennesker,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/133/pages/1
133,2283235/4/1,_4_1,»Ersarissumik takutitsineruvoq«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/133/pages/1
133,2283235/4/3,_4_2,»Et meget tydeligt signal«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/133/pages/1
134,2287290/2/1,_2_2,Pridemik taallugu ingerlaaqatigiinneq pinnersaataannaanngilaq – tassaallunili pisariaqartinneqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/1
134,2287290/2/2,_2_4,Pride er ikke bare pynt – det er en nødvendighed,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/1
134,2287290/3/1,_2_1,Kalaallit Nunaanni nunap eqqissisimatitap aappassaa,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/1
134,2287290/3/2,_2_3,Grønlands 2. nationalpark,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/1
134,2287290/4/1,_4_2,»Et enormt bekymringspunkt«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/2
134,2287290/5/1,_4_1,»Ernumassutaaqaaq«,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/134/pages/2
135,2292478/2/1,_2_1,Nuna ullorsiortoq – sulilu allanngorar fiusoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/135/pages/2
135,2292478/2/2,_2_2,Et land i fest – og stadig i forandring,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/135/pages/2
135,2292478/4/1,_4_2,I dag er han naalakkersuisoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/135/pages/2
135,2292478/5/1,_4_1,Naalakkersuisunngortoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/135/pages/2
136,2299819/2/1,_2_2,Takor nariat sumi tamaaniittut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/2/2,_2_4,Turister alle vegne,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/3/1,_2_1,Utoqqaat illuini oqalutseqartarnissaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/3/2,_2_3,Tolkning på plejehjem,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/4/1,_4_1,SIK-p suliffeqarfiit arlallit taarseeqqugai,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/4/2,_4_3,SIK sagsøger flere virksomheder,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/5/1,_4_2,– Tikisitanut atugassarititaasut pitsaanngitsut pinaveersaartinneqassapput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
136,2299819/5/3,_4_4,- Arbejdsmarkedet skal undgå social dumpning,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/136/pages/1
137,2304480/2/1,_2_2,Nuannaarneq k issa laa r nerlu ulluinnarni eqqaamasakkit,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/2/2,_2_4,Husk glæden og varmen i din hverdag,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/3/1,_2_1,Suliat sivitsoraangata pinerluuteqarsimasut sakkukinnerusumik pineqaatissinneqartarput,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/3/3,_2_3,"Kriminelle slipper billigere, når sager trækker ud",da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/4/1,_4_2,Inunnut aqqanilinnut nakuusersimasoq ukiumi ataasiinnarmi pineqaatissinneqarsimasunut inissiisarfimmiittussanngortinneqartoq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/4/2,_4_4,Vold mod 11 personer gav kun et år i anstalten,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/5/1,_4_1,- Suliat suliarineqarnerisa sivisussusaannut tunngatillugu unammillernartitaqarpugut,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
137,2304480/5/2,_4_3,- Vi har en udfordring med sagsbehandlingstider,da,path,"{'animVal': 'article', 'baseVal': 'article'}",2,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/137/pages/2
138,2309045/2/1,_2_2,Mittar fik aaqqissuunnerlugaq,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
138,2309045/2/2,_2_3,Rodet lufthavn,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
138,2309045/3/1,_2_1,Sakkortunermik pineqaatissiineq?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
138,2309045/3/3,_2_4,Strengere straf?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
138,2309045/4/1,_4_1,Sulisussaaleqineq qanoq aaqqiivigineqassava?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
138,2309045/4/2,_4_2,Hvordan løses personalemanglen?,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/138/pages/1
139,2313597/2/1,_2_2,Aasaanerani ukiuuneranisulli anorersuartarnera,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/139/pages/1
139,2313597/2/2,_2_3,Sommer vinterstorme,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/139/pages/1
139,2313597/3/1,_2_1,Arnat angutit angugaat,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/139/pages/1
139,2313597/3/2,_2_4,Kvinder indhenter mænd,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/139/pages/1
139,2313597/4/1,_4_1,»Qummut Pujorit« inuunermi apeqqutit pingaarutillit kattukkai,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/139/pages/1
140,2318143/2/1,_2_1,Ilikkatsiaritsi,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/140/pages/1
140,2318143/2/2,_2_2,Tag nu ved lære,da,path,"{'animVal': 'article', 'baseVal': 'article'}",1,https://sermitsiaq.e-pages.pub/titles/ag/13765/publications/140/pages/1
